Comment,Label,cluster
Sultan hamid alqadri❤,,0
"Luar biasa Alffy, speechless 😭💝",,1
agak ngeblur ya di hpku..tapi ini keren bangett sumpah❤,,0
Bangga Indonesia punya Alfy rev sukses terus mas allfy,,0
Merinding,,0
❤❤❤,,0
Yuk tranding 1 bisa,,0
"Sebuah Mahakarya seni, lirik nada serta sajaknya, dan dibalut visual, terbawa atmosfer yang begitu megah nan mewah
Sedikit Tambahan kenapa tidak menambahkan nada/lirik lagi bagian chorus/bridge 
Tapi ini sungguh luar biasa",,0
Dimana melayoe?,,0
Bullshit 👎,,0
Semangat untuk putra putri Nusantara untuk terus berkarya dan menjadi  ksatria Nusantara...Salam Rahayu ingsun kanthi salam sejahtera 🧚👸🇮🇩,,0
"Selalu bangga sama karya kak alffy dan team. 
Kereeen bgt. 
Klo butuh karyawan pegangib kabel mau bgt akuu",,0
Kacaww,,0
👍👍👏👏,,0
Alffy Tooop Bro👍👍,,0
Padu sekali 🔥🔥🔥🔥,,0
Karya yang luarbiyasa majuterus saya bangga jadi anak ndonesia gaumkan Nusantara ke penjuru dunia👍👍,,0
Wahh keren di candi Sukuh...,,0
Dirgahayu Republik Indonesia 79 🎉❤,,1
Jaya Selalu Indonesiaku 🇮🇩🇮🇩🇮🇩,,0
Keren ❤ saya sebagai orang  medan mendukung penuh ❤ kemerdekaan Indonesia . Vidionya keren banget ❤🇮🇩,,0
🥺🥺🥺 krennnnn,,0
"Salam sabang sampai merauke


Dari penajam,pasir,balikpapan,samarinda
Borneo",,0
Gilak parah ini karya anak bangsa yg sesungguhnya majulah Indonesia ku .,,0
Keren wak,,0
Keren bgt njir..,,0
alfy bikin ginian ga pernah gagal ❤,,0
❤❤❤❤❤❤,,0
MENYALA INDONESIA KU🔥✊,,0
🇮🇩,,0
Semangat bang rev..salam hormat dari mojokerto❤❤,,0
The best,,0
"It is really a masterpiece. Indonesia will be a great, prosperious and powerful country.",,0
Nnton di 2160p behhhhh ajiiibb,,0
🔥🔥🔥🔥🔥🔥🔥🔥🔥,,0
🎉🎉🎉,,0
DEJAVU Itu ibu yang nangis adalah ibu yang diklip nangis juga pas Wonderland 1,,0
"wahhh bagus bangetttt yg ikut dlm video nya banyak polll, 500 orang ada kyk e",,0
MASTERPIECE!!!,,0
"dari 5:07 tiba tiba sedih,terus di bagian pada nunduk banjir langsung 😭",,0
sarvesam nusantarajananam krte ☝️,,0
"Pakai bahasa Indonesia boleh, nanti sub nya yg diperbanyak",,0
"Karya yang sangat Mahal , 🔥🔥🔥",,0
EPIC!!!,,0
Suaranya once ngehipnotis bgt,,0
"Gila, keren banget, gak berhenti kagum nontonnya.. ada candi sukuh dr desaku",,0
🔥🔥🔥,,0
Klw boleh usul... kenapa tidak berbahasa indonesia saja voice overnya. Supaya memperkenalkan bahasa indonesia juga,,0
Merinding the best bgtt pokoknya karya kak alffy rev dan kawan² 👏👏👏👏🇮🇩❤️🇮🇩🫡🫡🫡,,0
Istimewa,,0
Selalu Luar biasa ❤❤❤,,1
Kalau bisa kalau bangun rumah baru harus banyak seni seperti para leluhur kita yang jago membuat seni dibangunan rumah dweu kayu maupun batu,,0
"Merinding, terharuuu, sumpah keren bgt bgt bgt bgt bgt 🥹♥️😍",,0
"Sya yg suka sekali pelajaran sejarah jdi ngebayangin betapa kayanya negeriku dijaman dahulu,sampai bisa menjadikan V.O.C kaya raya di dunia ini",,0
Madevvv,,0
Aktingnya kurang nancap. Ilustrasinya kayak termotivasi dari game online. Penyanyi laki2 jurang cocok. Tunduk pada Burung... Apakah itu syirik?,,0
"Gila keren parah, gak pernah gagal 👍🏻",,0
🇮🇩👑,,0
Ditunggu karya 2025 nya bang🎉🎉🎉,,0
Gini aj gua nangis terharu,,0
ceritanya mirip Toruk Makto (di avatar) pemersatu bangsa 😅😅😅😅,,0
Gilaa bneer... Ini video clip yg bner bner luar biasa...,,0
Lha ini Indonesia dan bahasa Jawa Sansekerta,,0
keren banget ini,,0
"perhatiin deh talent perempuan & laki-lakinya, ke elokan nusantara tu tergambar jelas dan keliatan, bukan karna make up atau riasan tapi aura yang dipancarkan emang beda, dan harusnya kita bangga loh bukan malah ngikutin trend atau standar dari luar nusantara 🔥🔥",,0
"keren. berharap benar pada tanah dewa seperti yang disampaikan lirik lagu ini, tidak ada koroptor, koropsi berkelanjutan, nepotisme, kolusi, hukum yang berkeadilan bagi semua, dan perilaku perilaku ular lainnya ... semoga ini tidak sebatas lagu dan lirik dan kecanggingan teknologi semata",,0
"Indah betul negeri kita kalau seperti di video.
Panjang umur untuk semua yang selalu berkarya untuk Indonesia. Dan segera tutup umur yang merusak alam, pejabat korup dan segalanya yang buat Indonesia tidak berkembang.",,0
Luar biasa,,1
ini baru sebuah karya,,0
Visual nya ngeri parah sih ini,,0
Video klip terbaik,,0
akhirnya trending jugaaa🤍✨,,0
Di jadiin film pasti perfect,,0
Karya paling bajingan,,0
Amazing,,0
Bener-bener menceritakan sejarah burung garuda..,,0
Gooxxzz,,0
Nama ketiga anak saya ada nama Nusantara nya semua,,0
"Mas Alffy, terimakasih buat karya indahnya.
Semoga dengan karya-karya dari mas Alffy, kami bisa lebih memaknai kemerdekaan ini dengan penuh rasa tanggung jawab. 
Karena pada dasarnya, yang menentukan negeri ini akan kejalan yang mana dimasa depan nanti, adalah kita.",,0
Wow amazing 🔥🔥🔥,,0
Masyaallah keren bangetttttttt top lah kalian yg bikin karya ini,,0
#1 tranding,,0
Tak kalah dengan Holywood studio..  saya bangga menjadi rakyat Indonesia...❤❤❤,,0
Alhamdulillah..pdhl Mas Alfy gk pny fansbase..,,0
Tre*din* #3 hongkong,,0
 @Praja259  hahahhah berharap,,0
Semangat suport 1,,0
Kereeen 👍,,0
Merinding nontonnya 😢 bagus bgtttt selalu nunggu karyamu kak❤ semangattt,,0
keren anjir,,0
🔥🔥🔥,,0
JUJUR SIAPA SAJA YANG NANGIS HARU,,0
yo,,0
Tranding 3 dongg keren bgt next level lagi sampe trending 1,,0
kayakny alffy udah kehabisan ide. kali ini gue ga setuju sama konsepnya dan pemilihan lagu/ musiknya.. gua udah ikutin dia dari jaman dulu dan ini bukan warna alffy bangat. jelek jujur (maaf kalau kasar),,0
Yok trendingkan,,0
Gilaaaaa sih keren paraaaah 🔥🔥🔥🔥🔥🔥🔥🔥,,0
Keren bangett !!!,,0
Cukup 1 kata... KEREN 😎,,0
Keren parah ini ❤❤❤❤❤❤❤❤❤,,0
Gabisa mendeskripsikan pokoknya keren parah,,0
Kelas,,0
"Jancuuuuuuk... 
Sampek merinding dan nangis saya lihat karya ini. Sungguh sangat istimewa. Semoga karya ini bisa menggugah para pemuda dan penerus kita. Untuk selalu menjaga tanah nusantara kita yg tercinta ini. 

Salam kemerdekaan... ❤",,0
MaasyaAllah,,0
"Seperti biasa nya, selalu bikin merinding tiap nonton  wonderland Indonesia",,0
Proud bange5ttttt,,0
DIRGAHAYU INDONESIAKU TERCINTA 🇮🇩,,1
Gas bro,,0
Sama,,0
"Visual dan cinematography nya sangat luar biasa,. Tapi musiknya masih lebih keren yang lalu..",,0
"MasyaAllah... luar biasa karya anak negeri Nusantara ❤❤❤❤❤

Apresiasi setinggi² atas mahakarya ini...

Dirgahayu RI ke-79 Merdeka...!!!

Lanjutkan anak muda, kami amat bangga pd anda cs",,1
WAJIB TRENDING,,0
Scroll - liat beranda - tonton - merinding - terharu - tidak bisa berkata kata ❤❤❤,,0
"Keren sekali kak, terimakasih untuk kak Alffy Rev dan semua tim yang terlibat, sudah memberikan maha karya terbaik untuk Nusantara. 17 Agustus 2024.Welcome to Nusantara 🇮🇩",,0
Sumpah nelangsa nontone!,,0
NKRI harga mati..dirgahayu yg ke 79..❤❤❤❤🎉🎉🎉🎉🎉tetap kuat..selamanya..Nusantara...❤❤❤❤❤,,1
Pembukaan nya mirip suara pohon hidup di the lord of the ring,,0
TERBAIIIIIIKKKKKK,,0
MasyaAllah kerennnn🤩🤩🤩🤩🤩🤩🤩🤩🤩,,0
Gak bsa ngomong apa-apa gua...,,0
Saya adalah salah satu orang yg selalu menunggu karya dr bang alffy rev..saya selalu kagum dengan karya2 beliau. Termasuk  the guardian of nusantara. Tp tidak tau kenapa untuk musik lbih suka wonderful indonesia.,,0
#3 kak alffyu🎉🎉🎉❤,,0
Merinding sebadan-badan masyaaAllah,,0
Subhanallah.... luar biasa karyanya...good luck,,1
Alfatihah untuk Sultan Hamid II,,0
Sempurna.....❤❤❤❤,,0
Keren,,0
wow,,0
"Amaaaaaazingggg....
Karya yg sangat luar biasa dan menyentuh d hati.....aku bangga menjadi warga indonesia...
Is the besttttt,...",,1
Gilaaaa keren bangetttt😭,,0
Sungguh karya yang sangat luar biasaaaa dan memukau,,1
absen hari ke 2,,0
❤❤,,0
"Nangis saya liat wonderland indonesia chapt 1, wonderland indonesia chapt 2 dan guardian of nusantara smpai saat ini sya blm jg dpt kerjaan tetap 😭",,0
Ngak lama lagi bakal ngalahin filmnya James C,,0
superrr kerennn! 🔥💯🔥💯,,0
Keren bangettttt🔥🔥🔥,,0
BANGGA MENJADI ANAK INDONESIA 🇮🇩 MARI JABAT ERAT PERSATUAN DAN PERSAUDARAAN INI ❤,,0
Mrindingggg YaTuhan 😢😢😢😢❤❤❤❤❤❤,,0
"Gak ngerti mau ketik apa sangking luar biasanya karya kak Alffy sepanjang nonton merinding dan nangis terharu, aku pernah nulis cerita bergenre fantasy dan ada burung raksasa bernama Aetos dengan mahkota di kepalanya, yang aku visualisasikan seperti burung elang. Dan di The Guardian Nusantara ini, visualnya Garuda persis imajinasiku mengenai burung Aetos yang kutulis🫶🏻😭 kak Alffy dan kak Linka, di tunggu karya selanjutnya ya, mari tumbuh bersama membangun Nusantara ✨️🤍",,0
Karya yang sangat luar biasa👏👍,,1
asli keren banget merinding,,0
Terharu pas part garuda turun,,0
kereeen,,0
Sangat mefahhh sekali❤,,0
Karya anak bangsa yang perlu di apresiasi,,0
Yg selalu ditunggu tiap 17 agustus dan selalu berhasil membuat bangga terharu dan menangis saking bersyukurnya bisa trlahir mnjadi rakyat indonesia,,0
"Finally Penantian selama 2 tahun tidak sia""",,0
Turut bangga dengan karya yang luar biasa ini❤,,1
"Tapi Wonderland paling terbaik videonya, tidak ada lawannya...",,0
❤❤❤,,0
KERENNN BNGTTT❤😭,,0
"Telat baru nonton, keren banget. Tidak usah diragukan lagi hasil karya alffy rev. Sukses selalu",,0
"Wadoh ktinggalan dtunggu""
Amazing,,love the story❤❤❤",,0
Research Consultants : Asisi Suhariyanto (Asisi Chanel).....👍👍👍👍,,0
Epiccccccc,,0
Selalu kereeen....berharap jadi film 😍,,0
Ini yg namanya karya seni,,0
Edan keren banget sangar tenan 😭😭😭👏👏👏,,0
Selalu terlihat mewah dan bikin merinding. Karya yang sangat luar biasa dan sangat amat mahal,,1
Huaaa Torukk Makto,,0
SPEEECHHHHLESSSSSSS,,0
Willy salim lu malu gak sih ngaku2 membanggakan Indonesia dengan mengibuli anak2?,,0
JAYALAH INDONESIAKU❤🤍,,0
nusantara GLORY,,0
Sedih sama orang² yg tergila² sm negara luar sementara tanah ini yg menghidupkannya,,0
Sungguh keren... Thank for everything,,0
Ini karya untuk bangsa..untuk kita,,0
Ayo streaming terus rakyat..,,0
"Arab PUNYAK MINYAK 
INDONESIA PUNYAK EMAS
NILAI SENDIRI😅",,0
Kerennn,,0
I wish we could get quality stuff like this on a daily bacis! My God this was brilliant! I love you all,,0
"Konten yang luar biasa bro...
Salut dan sukses selalu bersama Tim",,1
Java Eagle 🐦‍🔥🇮🇩,,0
Ini baru karya anak bangsa yg harus di undang tv bukannya orang yg viral gk jelas yg slalu di undang,,0
KERENNNNNN BANGETTTTTTTT GILEEEEEEEEEEEE,,0
"Mantap jiwa, luar biasa..",,1
Tugas kita adalah mengshare kawann,,0
"KERENNN semoga di reall live Indonesia ku maju dan sadar❤❤❤ semoga negara tercinta bisa besar melebihi China dan Amerika ❤ semoga do""a rakyat Indonesia di kabulkan do'abaiknya, bhinneka tunggal Ika, berbeda-beda tetapi 1 JUAAAA
itu lah INDONESIA RAYA🇮🇩🇮🇩🇮🇩MARDEKA MARDEKAAAAA🤛🤝💪💪💪💪",,0
Keren sukses selalu .,,0
"Selamat keoada seluruh yg terlibat disini. Inj real the best videos form Indonesia. Best quality karya anak bangsa.. Harapan saya, buatlah film"" kolosal dari sejarah indonesia dengan kualitas seperti ini.. Semoga Makin maju makin sukses Indonesia.",,0
Awesome,,0
"Kerennnn, bayangkan kalau ada film animasi aksi bertema nusantara, pasti kerenn abiss",,0
merinding,,0
Memang terbaik,,0
Luar biasa,,1
Karya bangsa yg sangat luar biasa membanggakan. Kerinding terus apa lg saat garuda mencengkram dan semua urang merunduk..asli bangga dan merinding. Keren ka Allfy,,0
Kereenn,,0
Nice tetap berkarya 👏👏👏👏👍👍👍,,0
MAS ALFY..kwkwk 😊,,0
Harus tembus 100 juta view ini,,0
"info loker, cape naruk lamaran gak kepanggil*panggil",,0
Indonesia Indah Akan Keberagaman Nya ✨ Tapi Tidak Dengan Kepemerintahan Nya 🥀,,0
karya yg luar biasa ini harus ada di posisi pertama#trending1,,1
Amazing...keren banget,,0
"Atlantis, Medang Kamulyan atau Lemurian, Majapahit, Kami Menunggu setelah penantian yg sangat lama, semoga semuanya segera berjalan sesuai dgn apa yg sudah disiapkan🙏🙏🙏",,0
"Kita punya 700 lebih bahasa daerah, syg yg dpake narator pmbuka bhs inggris, trus ketika brung Garuda dtg hrus ny ckup hormat saja jngan nunduk seolah2 nnduk ma Tuhan, mnurutku sih y, tpi kseluruhan bgus.. 🎉",,0
Senjatanya god of war,,0
Adat dan budaya yang harus tetap dilestarikan. Semoga video” seperti ini selalu ada setiap tahunnya untuk mengingatkan para generasi baru Indonesia bahwa budaya Indonesia beragam dan unik tetapi bisa tetap satu dalam Garuda Pancasila dan itu yang menjadi ciri khas kita untuk para mancanegara!! Kita bangga berbeda beda tetapi tetap satu. 🇮🇩,,0
Kerenn bangett❤,,0
Alffy Selalu dengan karya karya nya yang sangat Gilaaaaaa..... we are Proud of you Young Man...!!!,,0
Ayo trendingkan..orang² harus tau indonesia punya alffy rev,,0
"suka banget cinematic alffy dari duluu, kelasss guys!",,0
Trendingkan,,0
Merindinggggggg 🥹 ampe nangisss ini keren bangettt 😭❤️ DIRGAHAYU INDONESIAKU 🇲🇨🇲🇨🇲🇨,,0
Piramid ini kaya di Candi Sukuh Ngargoyoso ya ?,,0
Krenn..krenn..krennn.. bangga,,0
Keren bangett ini ❤,,0
Ini keren,,0
GILAAAAA. STORYNYA BAGUS BANGET,,0
gak masuk kriteria..karna sering memakai bahasa inggris..itulah kelemahan alfy🤘,,0
"emang iya setelah nonton sampe akhir , ini candi sukuh , pantesan gw ga asing ,",,0
​ @riskivlog01 dkt tawangmangu solo kan min..,,0
" @Praja259  iya sebelum tawangmangu kak , di kebun teh kemuning , disana ada duancandi , candi cetho dan candi sukuh",,0
"Aku jdi kepikiran, semoga game moba ada yg mengadaptasi hero yg di perankan di alfi rev ini. Bagus bgt klo jadi hero di game moba tuh 😊",,0
"Gilaa ini keren parahh, bangga bangett.. selamat hari kemerdekaan kita yang ke 79! Indonesia maju!",,0
Terimakasih garuda pancasila. Terimakasih alffy dan tim. Sukses selalu.,,0
luar biasa sukses selalu Alffy Rev 🙌🏽🥰🥰🥰,,1
"The best❤❤
Tiap tahun slalu nungguin karya alfirev yg waw ❤❤",,0
Bagus banget bang ini baru yg disebut karya. Tapi menurutku lebih bagusan karya-karya Abang yg sebelumnya karna lebih wah gitu. Apalagi yg pertama trapnya+suara cak cak nya itu bagus bener sumpah kek horor vibesnya. Dan setelah 2 tahun nunggu akhirnya yg baru ini keluar juga apalagi ada once. Semangat terus bang bikin karyanya di tunggu buat karya selanjutnya,,0
"Keren bangettt, visualisasilnya sangat mantap",,0
"Terima kasih atas semua karya anda tentang NUSANTARA. melalui karya anda, mengenalkan kembali ke seluruh orang tentang nama dan sejarah NUSANTARA yg sesungguhnya.
Semoga NUSANTARA kembali berjaya seperti NUSANTARA dahulu.
Salam Rahayu dari salah satu putra NUSANTARA.",,0
🔥🔥🔥🔥🔥,,0
Video buatan mas Alffy memang gak pernah mengecewakan ❤,,0
Merinding dan banggaaa..terimakasih untuk semua yg selalu berkarya DEMI INDONESIA TERCINTA,,0
asliii gila ini ... mantap abis dah,,0
Klo dibuat film pasti bagus,,0
"Dirgahayu indonesiaku, terus sukses untuk alffy rev",,1
"Tolong, kepala garuda jangan menunduk 🙏",,0
Ajg ga  bosan ku tontonnn sebagaii itu😭😭😭😭,,0
Uppp👍,,0
Suaranya om onceee. Emng ga pernah gagalll. Cocok banget Ama vibes ny❤,,0
"Always bikin merinding karyamu bang alffy, bangga banget ❤",,0
A beautiful and dedicated work,,0
karyanya gak pernah gagal bagus bangettt🥺❤️,,0
"""Nusantara"" nama yg besar, kokoh, dan kuat, layaknya Garuda yg kokoh
Sayapnya yg lebar menjaga, memeluk dan menyatukan kita semua. 

Sedih saat di kalimat sekarang menjadi bangsa yang rapuh mudah terpecah belah 😢

tp ak yakin sekali negeri ku ini akan bangkit, maju,bersatu hidup damai dan rukun, makmur dan jaya kembali. Aamiin",,0
Ini music video termahal,,0
Muantappp,,0
Ga bisa tergambar dengan kata2 betapa agungnya visualisasi yang tersaji disini. SALUTEEEE!!!! ❤🫡,,0
Kerenlah❤,,0
Kali ini,,0
WOWWW YOU GUYS KILLED IT THANKS ❤,,0
j,,0
"If there is a definition that exceeds the words wonderful, amazing or beautiful that must be the definition of all your works🥺",,0
WOW..... Sangat realistis 🎉🎉🎉🎉❤❤❤❤ gakbisa berkata kata,,0
"Durasi 12menit memang tidak cukup untuk menumpahkan kebhinekaan dan kebudayaan Indonesia tapi tetep salut untuk durasi tersebut yg sangat"" berkesan dan sangat membanggakan untuk tim yg terlibat didalamnya ❤",,0
Yakali gak trending,,0
buat film sejarah kebesaran MAJAPAHIT kak,,0
Keren..! 7:22 vibesnya berasa denger Dream Theater Barstool Warrior,,0
3.27 saya seperti kenal dg lokasinya . Itu di taman kota kabupaten Tabanan bukan ya?,,0
"Keren , guys 👍",,0
🎉🎉🎉🎉🎉🎉🎉🎉,,0
Keren. ❤,,0
Njr 12 menit 😭😂,,0
"Sudahi sedihmu Ibu Pertiwiku, lihat betapa bangga kami berdiri di tanah ini. semoga air matamu menjadi katarsis bagi setiap penghuninya",,0
"SUMPAH KEREN BANGET, INDONESIA HEBAT 🇮🇩🇮🇩🇮🇩🇮🇩",,0
so proud ❤❤❤❤,,0
Plisss bumi langit bikin film superhero dengan alfy rev,,0
Merdeka,,0
Gokiiil mantaaap,,0
Videonya banyak imajinasinya,,0
Kok videonya menceritakan sejarah kerajaan majapahit menyatukan Pulau2 di nusantara jadi Indonesia pasti lebih bagus🙏,,0
"Bikin film aja dengan konsep seperti video ini..
Superhero made in Indonesia",,0
Cuma bisa bilang kereeeeennn pooollllll,,0
Ada my love euy,,0
"Bagus bangt, gk bisa berkata2, editan nya keren bngt, love Indonesia🇮🇩🦅",,0
"Terimakasih Tuhan, saya dilahirkan di bumi NUSANTARA ❤",,0
"Terima kasih telah melahirkan Karya Agung ini untuk Indonesia Tercinta. 
Dinantikan karya Agung berikutnya di 17 Agustus 2025 - 80 Thn Indonesia Nusantara.",,0
Hebat 🔥,,0
Gak ada rencana untuk dibuat jadi film gitu bang?,,0
"Nusantara tanah air ku,. ❤❤
Aku bangga jadi anak ibu Pertiwi❤❤",,0
Mboh wis rauso ngungkapne gae omongan....karya yg tak ternilai..,,0
"Salam dari Maluku Utara timur Indonesia kami bangga menjadi putra putri Indonesia, dengan adanya karya epik dari bang Alfi ref semakin menumbuhkan rasa nasionalisme kami.
Terima kasih bang Alfi karya mu sangat hebat, salam dari Maluku Utara.",,0
Kau hebat ❤❤,,0
SAYA BIKIN KONTEN SEPI MULU WALAUPUN KONTENKU SEPI TAPI SAYA TETAP SEMANGAT TERUS UNTUK KALIAN SEMUA 😊❤❤,,0
"Emang ga pernah gagal selalu merinding nonton videonya ,tetap berkarya 🎉🎉🎉🎉🎉🎉🎉",,0
"Menyala bro alffy,terbaiiiik",,0
jadi film bagus,,0
Kerennnnnn,,0
ONCE WWEHHHHH,,0
Keren parahhhh senja dan pagi gapernah gagal karyanya,,0
Yang gw tunggu² tiap tahun nya😊,,0
karya nya sudah bikin kagum  MERDEKA,,0
"Sajian yang LUAR BIASA
TERIMAKASIH kepada Admin @alffy_rev beserta para seniman musik,, seniman sejarah,, dan seluruh insan yang terlibat dalam persembahan ini,.",,0
